,price,rooms,address
0,"$1,480 - 2,250",1-3 Beds,"5680 Waterside Blvd, Lakeland, FL 33805"
0,"$1,625 - 1,975",1-3 Beds,"5546 Autumn Ridge Rd, Lakeland, FL 33805"
0,"$1,582 - 2,377",1-3 Beds,"1906 GRIFFIN Rd, Lakeland, FL 33810"
0,"$2,150 - 2,450",1-3 Beds,"1030 Browning Rd, Lakeland, FL 33811"
0,"$860 - 1,355",Studio - 4 Beds,"929 Gilmore Ave, Lakeland, FL 33801"
0,"$1,399 - 1,949",1-3 Beds,"3685 Victoria Manor Dr, Lakeland, FL 33805"
0,"$1,180 - 1,535",Studio - 3 Beds,"321 Imperial Blvd, Lakeland, FL 33803"
0,"$812 - 1,554",Studio - 2 Beds,"1000 Carlton Arms Dr, Lakeland, FL 33811"
0,"$805 - 1,876",Studio - 3 Beds,"4500 Williamstown Blvd, Lakeland, FL 33810"
0,"$1,548 - 2,219",1-3 Beds,"1555 Village Center Dr, Lakeland, FL 33803"
0,"$1,703 - 2,996",Studio - 3 Beds,"309 Mirroton Ave, Lakeland, FL 33801"
0,"$1,525 - 2,130",1-3 Beds,"6120 Burnett St, Lakeland, FL 33809"
0,"$1,525 - 1,955",1-3 Beds,"4430 Gibson Dr, Lakeland, FL 33809"
0,"$1,320 - 2,442",1-3 Beds,"4920 State Road 33 N, Lakeland, FL 33805"
0,"$1,389 - 2,209",1-3 Beds,"5115 N Socrum Loop Rd, Lakeland, FL 33809"
0,"$1,610 - 2,501",2 Beds,"3625 New Jersey Rd, Lakeland, FL 33803"
0,"$1,596 - 2,395",1-2 Beds,"301 S Lake Ave, Lakeland, FL 33801"
0,"$1,728 - 2,348",1-3 Beds,"4315 Talon Loop, Lakeland, FL 33812"
0,"$1,551 - 2,225",1-3 Beds,"4949 Hickory Tree Ln, Lakeland, FL 33805"
0,Call for Rent,1-3 Beds,"5190 Ariva Blvd, Lakeland, FL 33812"
0,"$1,279 - 1,429",1 Bed,"1776 Harden Blvd, Lakeland, FL 33803"
0,"$1,456 - 2,295",1-3 Beds,"6720 S Florida Ave, Lakeland, FL 33813"
0,"$1,351 - 2,022",1-3 Beds,"1545 Kennedy Blvd, Lakeland, FL 33810"
0,"$1,505 - 1,900",1-3 Beds,"4350 Audubon Oaks Cir, Lakeland, FL 33809"
0,"$1,650",2 Beds,"915 Ariana St, Lakeland, FL 33803"
0,$335 - 737,1 Bed,"900 E Bella Vista St, Lakeland, FL 33805"
0,"$1,310 - 1,623",1-2 Beds,"140 Glendale St, Lakeland, FL 33803"
0,"$1,050 - 1,629",1-2 Beds,"5233 US Highway 98 N, Lakeland, FL 33809"
0,"$999 - 2,564",Studio - 3 Beds,"3520 Cleveland Heights Blvd, Lakeland, FL 33803"
0,"$1,449 - 2,093",2 Beds,"3726 Cleveland Heights Blvd, Lakeland, FL 33803"
0,"$1,370 - 1,570",1-2 Beds,"3939 Golf Village Loop, Lakeland, FL 33809"
0,"$1,407 - 2,332",1-3 Beds,"1100 Oakbridge Pky, Lakeland, FL 33803"
0,"$1,400",2 Beds,"1108 S Bartow Rd, Lakeland, FL 33801"
0,"$1,445 - 2,085",1-3 Beds,"2150 Lake Highland Blvd, Lakeland, FL 33813"
0,"$1,320 - 1,935",1-3 Beds,"5275 Long Lake Cir, Lakeland, FL 33805"
0,"$990 - 1,190",1-3 Beds,"1104 Bartow Rd, Lakeland, FL 33801"
0,"$850 - 1,235",Studio - 2 Beds,"1501 Shepherd Rd, Lakeland, FL 33811"
0,"$2,330 /mo","4 Beds, 3 Baths","Lakeland, FL 33805"
