,price,rooms,address
0,"$865 - 1,275",1-2 Beds,"1811 Sibley Rd, Augusta, GA 30909"
0,"$829 - 1,401",1-3 Beds,"1011 River Ridge Dr, Augusta, GA 30909"
0,"$1,149 - 2,493",1-3 Beds,"101 Pine Forest Rd, Augusta, GA 30909"
0,"$1,299 - 1,399",2 Beds,"1400 Pointe Grand Dr, Augusta, GA 30909"
0,"$849 - 1,559",1-2 Beds,"817-826 Hickman Rd, Augusta, GA 30904"
0,"$1,262 - 1,586",1-2 Beds,"752 Calvin Ter, North Augusta, SC 29841"
0,"$1,225 - 1,725",1-3 Beds,"4020 Furlong Cir, Graniteville, SC 29829"
0,Call for Rent,1-3 Beds,"101 Halton Dr, Grovetown, GA 30813"
0,"$1,000 - 1,050",2 Beds,"220 Boy Scout Rd, Augusta, GA 30909"
0,"$875 - 1,751",1-2 Beds,"3232 Heritage Cir, Augusta, GA 30909"
0,"$850 - 1,410",1-3 Beds,"2205 Southgate Dr, Augusta, GA 30906"
0,"$865 - 1,250",1-3 Beds,"1700 Valley Park Ct, Augusta, GA 30909"
0,"$1,141 - 4,022",1-2 Beds,"680 Crane Creek Dr, Augusta, GA 30907"
0,"$950 - 1,300",1-3 Beds,"416 Berckmans Rd, Augusta, GA 30909"
0,"$800 - 1,229",1-3 Beds,"3190 Skinner Mill Rd, Augusta, GA 30909"
0,"$1,550 - 1,650",2-3 Beds,"1812 Slaton St, Augusta, GA 30904"
0,"$1,295 - 1,974",1-3 Beds,"9000 Lifestyle Cir, Augusta, GA 30909"
0,$775 - 925,1-2 Beds,"237 Fox Trace, Augusta, GA 30909"
0,"$1,040 - 1,205",2 Beds,"1315 Marks Church Rd, Augusta, GA 30909"
0,"$600 - 1,150",1-2 Beds,"2025 Wrightsboro Rd, Augusta, GA 30904"
0,"$1,550 - 1,825",2-3 Beds,"1414 Kingsman Dr, Augusta, GA 30906"
0,"$887 - 1,280",1-2 Beds,"4079 River Watch Pky, Martinez, GA 30907"
0,"$946 - 2,098",Studio - 3 Beds,"4027 Charming Vista Dr, Warrenville, SC 29851"
0,"$1,379 - 3,060",1-3 Beds,"600 Grand Oaks Way, Martinez, GA 30907"
0,"$1,475 - 2,475",Studio - 2 Beds,"1065 Williamsburg Way, Evans, GA 30809"
0,"$945 - 1,800",1-3 Beds,"336 N Belair Rd, Evans, GA 30809"
0,"$1,100 - 1,785",1-3 Beds,"50 St Andrews Dr, Augusta, GA 30909"
0,"$1,063 - 1,739",1-3 Beds,"1035 Alexander Dr, Augusta, GA 30909"
0,"$959 - 1,349",1-3 Beds,"249 Boy Scout Rd, Augusta, GA 30909"
0,"$1,269 - 1,679",1-3 Beds,"1040 Alexander Dr, Augusta, GA 30909"
0,"$1,035 - 2,427",1-3 Beds,"1150 Interstate Pky, Augusta, GA 30909"
0,"$855 - 2,610",1-3 Beds,"3722 Walton Way Ext, Augusta, GA 30907"
0,"$864 - 1,349",1-3 Beds,"1671 Goshen Rd, Augusta, GA 30906"
0,$875 - 900,2 Beds,"2461 Damascus Rd, Augusta, GA 30904"
0,"$1,155 - 1,905",1-3 Beds,"3150 Skinner Mill Rd, Augusta, GA 30909"
0,"$1,250 - 2,629",Studio - 2 Beds,"1150 Greene St, Augusta, GA 30901"
0,"$1,049 - 1,379",1-2 Beds,"3647 Wrightsboro Rd, Augusta, GA 30909"
0,"$931 - 1,537",1-2 Beds,"1700 Bowdoin Dr, Augusta, GA 30909"
0,"$1,114 - 3,245",Studio - 2 Beds,"2000 McHenry Sq, Augusta, GA 30909"
0,"$1,130 - 2,119",1-3 Beds,"601 Giddings Ct, Augusta, GA 30907"
