,price,rooms,address
0,"$1,475 - 1,935",1-3 Beds,"1025 Hirschfeld Dr, Fayetteville, NC 28303"
0,"$1,050 - 1,200",1-2 Beds,"3500 Carlson Bay Cir, Fayetteville, NC 28314"
0,"$950 - 1,298",1-2 Beds,"29 Briar Cir, Fayetteville, NC 28306"
0,"$1,250 - 1,400",2 Beds,"319 Idlewild Dr, Fayetteville, NC 28311"
0,"$1,000 - 1,760",1-3 Beds,"3050 Plantation Garden Blvd, Fayetteville, NC 28303"
0,"$1,239 - 2,169",1-3 Beds,"5101 Parcstone Ln, Fayetteville, NC 28314"
0,"$1,230 - 1,925",1-3 Beds,"5600 Fountain Grove Cir, Fayetteville, NC 28304"
0,"$1,340 - 1,655",1-3 Beds,"1002 S Pointe Rd, Raeford, NC 28376"
0,"$1,099",2 Beds,"704 Windy Hill Cir, Fayetteville, NC 28303"
0,"$1,099 - 1,600",1-3 Beds,"3325 Oak Forest Dr, Fayetteville, NC 28314"
0,"$1,130 - 1,451",1-3 Beds,"6406 Hidden Lake Loop, Fayetteville, NC 28304"
0,"$1,035 - 1,225",1-2 Beds,"5444 Wichita Dr, Fayetteville, NC 28303"
0,"$1,050",1 Bed,"5441 Basking Ridge Dr, Fayetteville, NC 28314"
0,"$1,005 - 1,260",Studio - 3 Beds,"179 Peatmoss Dr, Fayetteville, NC 28311"
0,"$995 - 1,165",1-2 Beds,"409 Tradewinds Dr, Fayetteville, NC 28314"
0,"$1,100 - 1,305",1-2 Beds,"2920 Cosmo Pl, Fayetteville, NC 28304"
0,"$946 - 2,726",1-3 Beds,"812 Crescent Commons Way, Fayetteville, NC 28314"
0,"$1,050 - 1,495",1-3 Beds,"775 Cl Tart Cir, Fayetteville, NC 28314"
0,"$1,027 - 1,824",1-3 Beds,"1014 Enclave Dr, Fayetteville, NC 28301"
0,"$1,284 - 2,735",1-3 Beds,"6445 Independence Place Dr, Fayetteville, NC 28303"
0,"$1,000 - 1,800",1-3 Beds,"1000 Antietam Creek Dr, Fayetteville, NC 28303"
0,"$899 - 1,289",1-3 Beds,"2580 Cumberland Creek Dr, Fayetteville, NC 28306"
0,"$1,173 - 1,778",1-3 Beds,"505 Regency Dr, Fayetteville, NC 28314"
0,"$1,008 - 1,239",1-2 Beds,"6430 Brookstone Ln, Fayetteville, NC 28314"
0,"$1,150 - 1,200",1-2 Beds,"2109 Elvira St, Fayetteville, NC 28303"
0,"$980 - 1,520",1-3 Beds,"212 Heather Ridge Dr, Fayetteville, NC 28311"
0,"$1,315 - 1,515",2-3 Beds,"3511 Birchfield Ct, Fayetteville, NC 28306"
0,"$950 - 1,350",1-3 Beds,"6707 Water Trail Dr, Fayetteville, NC 28311"
0,"$950 - 1,350",1-2 Beds,"425 Woodstream Trl, Fayetteville, NC 28314"
0,"$1,039 - 1,061",1 Bed,"6319 Raeford Rd, Fayetteville, NC 28304"
0,"$1,493 - 1,659",2-3 Beds,"3831 Queen Anne Loop, Fayetteville, NC 28306"
0,"$1,179",4 Beds,"426 Souter Pl, Fort Bragg, NC 28307"
0,"$850 - 1,475",1-2 Beds,"2850 Compass Ct, Fort Liberty, NC 28307"
0,"$1,100 - 1,450",1-3 Beds,"1916 Rayconda Rd, Fayetteville, NC 28304"
0,"$925 - 1,050",1 Bed,"910-C Greenleaf Dr, Fayetteville, NC 28314"
0,"$1,140 - 3,446",1-3 Beds,"111 Grande Oaks Dr, Fayetteville, NC 28314"
0,"$1,038 - 1,487",1-3 Beds,"3613 Pine Lake Dr, Fayetteville, NC 28311"
0,"$999 - 1,199",2-3 Beds,"600 Ashbrook Ct, Fayetteville, NC 28314"
0,"$871 - 1,587",1-2 Beds,"855 King Arthur Dr, Fayetteville, NC 28314"
0,$878 - 950,1 Bed,"412 Oakridge Ave, Fayetteville, NC 28305"
