,price,rooms,address
0,"$1,308 - 2,717",1-3 Beds,"3500 SW Hollywood Dr, Lees Summit, MO 64082"
0,"$1,295 - 1,780",2-3 Beds,"3606 NE Independence Ave, Lees Summit, MO 64064"
0,"$1,310 - 1,995",1-3 Beds,"20301 E 45th St, Independence, MO 64015"
0,"$2,735 - 3,160",3 Beds,"903 NW Black Twig Cir, Lees Summit, MO 64081"
0,"$1,375 - 2,495",1-3 Beds,"2100 NW Lowenstein Dr, Lees Summit, MO 64081"
0,"$1,292 - 5,731",1-2 Beds,"789 NW Donovan Rd, Lees Summit, MO 64086"
0,"$1,350 - 2,874",1-2 Beds,"940 NW Pryor Rd, Lees Summit, MO 64081"
0,"$1,432 - 2,645",Studio - 2 Beds,"837 Donovan Rd, Lees Summit, MO 64086"
0,"$1,244 - 1,829",1-2 Beds,"4580 South Bass Pro Dr, Independence, MO 64055"
0,"$1,274 - 2,565",1-3 Beds,"14500 E Bannister Rd, Kansas City, MO 64139"
0,"$1,799 - 2,299",2-3 Beds,"3670 NE Akin Dr, Lees Summit, MO 64064"
0,"$1,199 - 2,015",Studio - 2 Beds,"114 SE Douglas St, Lees Summit, MO 64063"
0,"$1,170 - 2,390",1-3 Beds,"3460 NE Akin Blvd, Lees Summit, MO 64064"
0,"$1,272 - 1,974",1-3 Beds,"701 NE Tudor Rd, Lees Summit, MO 64086"
0,"$1,370 - 2,442",1-3 Beds,"201 NW Kessler Dr, Lees Summit, MO 64081"
0,"$1,326 - 2,163",1-3 Beds,"1318 SW Manor Lake Dr, Lees Summit, MO 64082"
0,"$1,240 - 1,750",3 Beds,"700 SW Lemans Ln, Lees Summit, MO 64082"
0,"$1,106 - 1,940",1-3 Beds,"4631 S Eastland Center Dr, Independence, MO 64055"
0,"$900 - 1,200",1-4 Beds,"10708 E 98thTerrace Ter, Kansas City, MO 64134"
0,$925 - 995,1-2 Beds,"217 NE Independence Ave, Lees Summit, MO 64063"
0,"$1,250 - 1,700",1-2 Beds,"19301 E 50th Ter, Independence, MO 64055"
0,"$1,418 - 2,572",1-2 Beds,"3301 SW Kessler Dr, Lees Summit, MO 64081"
0,"$1,243 - 1,885",1-3 Beds,"460 SW Longview Blvd, Lees Summit, MO 64081"
0,"$969 - 3,228",1-3 Beds,"611 NE Ridgeview Dr, Lees Summit, MO 64086"
0,"$1,191 - 1,366",1-2 Beds,"1102 NE Independence Ave, Lee's Summit, MO 64086"
0,"$740 - 1,816",1-2 Beds,"504 NE Chipman Rd, Lees Summit, MO 64063"
0,$850 - 950,2 Beds,"600-608 SE State Route 291, Lees Summit, MO 64063"
0,"$1,670 - 1,760",1-2 Beds,"19301 E Eastland Center Ct, Independence, MO 64055"
0,"$925 - 1,261",1-2 Beds,"16301 E 48th Ter, Kansas City, MO 64136"
