,price,rooms,address
0,"$1,308 - 1,974",1-2 Beds,"4900 Heather Dr, Dearborn, MI 48126"
0,"$1,362 - 1,950",1-3 Beds,"16055 Knollwood Dr, Dearborn, MI 48120"
0,"$1,000 - 2,180",Studio - 3 Beds,"15630 Middlebury Dr, Dearborn, MI 48120"
0,"$975 - 1,180",1-2 Beds,"5965-6139 Evergreen Rd, Dearborn Heights, MI 48127"
0,"$899 - 1,500",1-3 Beds,"572 Tobin Dr, Inkster, MI 48141"
0,"$1,005 - 1,474",1-2 Beds,"4500 Willow Cove Blvd, Allen Park, MI 48101"
0,"$1,270 - 3,023",1-2 Beds,"100 Lincoln Ln, Dearborn, MI 48126"
0,"$1,334 - 1,530",1-2 Beds,"101 Lake Village Blvd, Dearborn, MI 48120"
0,"$1,012 - 1,355",1-2 Beds,"26322 Westphal St, Dearborn Heights, MI 48127"
0,"$995 - 1,115",Studio - 1 Bed,"851 Oakwood Blvd, Dearborn, MI 48124"
0,$820 - 905,1-2 Beds,"22001 Cleveland St, Dearborn, MI 48124"
0,"$760 - 1,375",Studio - 4 Beds,"780 Town Center Dr, Dearborn, MI 48126"
0,"$935 - 1,235",1-2 Beds,"167 Cherry Valley Dr, Inkster, MI 48141"
0,"$895 - 1,115",1-2 Beds,"23935 W Outer Dr, Melvindale, MI 48122"
0,$845,1 Bed,"17250 Raupp St, Melvindale, MI 48122"
0,"$825 - 1,100",1-2 Beds,"1840 Heatherwood Dr, Inkster, MI 48141"
