,price,rooms,address
0,"$3,190 - 4,412",Studio - 3 Beds,"1030 Castro St, Mountain View, CA 94040"
0,"$2,195 - 2,844",1-2 Beds,"2680 Fayette Dr, Mountain View, CA 94040"
0,"$3,382 - 6,464",1-2 Beds,"2580-2590 California St, Mountain View, CA 94040"
0,"$3,835 - 6,060",Studio - 2 Beds,"1265 Pear Ave, Mountain View, CA 94043"
0,"$2,562 - 3,595",1-2 Beds,"575 S Rengstorff Ave, Mountain View, CA 94040"
0,"$2,964 - 3,092",1-3 Beds,"210 Calderon Ave, Mountain View, CA 94041"
0,"$3,395 - 4,968",1-2 Beds,"2020 W El Camino Real, Mountain View, CA 94040"
0,"$3,291 - 8,850",Studio - 3 Beds,"200 Infinity Way, Mountain View, CA 94043"
0,"$3,562 - 6,442",1-2 Beds,"2700 W El Camino Real, Mountain View, CA 94040"
0,"$3,589 - 6,817",Studio - 3 Beds,"555 E Evelyn Ave, Mountain View, CA 94041"
0,"$3,729 - 5,235",1-2 Beds,"1095 W El Camino Real, Sunnyvale, CA 94087"
0,"$2,250 - 3,100",1-2 Beds,"395-396 Ano Nuevo Ave, Sunnyvale, CA 94085"
0,"$3,195 - 4,020",1-2 Beds,"1000 Escalon Ave, Sunnyvale, CA 94085"
0,"$3,099 - 7,453",1-2 Beds,"745 S Bernardo Ave, Sunnyvale, CA 94087"
0,"$2,150 - 2,495",Studio - 1 Bed,"1285 Montecito Ave, Mountain View, CA 94043"
0,"$2,725 - 4,395",1-3 Beds,"151 S Bernardo Ave, Sunnyvale, CA 94086"
0,"$3,000 - 3,150",2 Beds,"2065 California St, Mountain View, CA 94040"
0,"$2,745 - 5,045",1-3 Beds,"750 N Shoreline Blvd, Mountain View, CA 94043"
0,"$2,695 - 3,895",Studio - 2 Beds,"521-541 Del Medio Ave, Mountain View, CA 94040"
0,"$2,995 - 4,195",1-2 Beds,"1200 Dale Ave, Mountain View, CA 94040"
0,"$2,973 - 3,355",1-2 Beds,"870 E El Camino Real, Mountain View, CA 94040"
0,"$2,695 - 3,835",1-3 Beds,"600 N Whisman Rd, Mountain View, CA 94043"
0,"$1,995 - 3,445",Studio - 2 Beds,"1929 Crisanto Ave, Mountain View, CA 94040"
0,"$2,385 - 3,600",Studio - 2 Beds,"3351-3375 Alma St, Palo Alto, CA 94306"
0,"$2,756 - 3,699",1-2 Beds,"180 Pasito Ter, Sunnyvale, CA 94086"
0,"$2,195 - 2,650",1-2 Beds,"1209-1235 Ayala Dr, Sunnyvale, CA 94086"
0,"$2,350 - 4,350",1-3 Beds,"902 W Remington Dr, Sunnyvale, CA 94087"
0,"$4,695 - 5,595",2-3 Beds,"1 Forest Glen St, Mountain View, CA 94043"
0,"$3,425 - 4,905",2-3 Beds,"300 Granada Dr, Mountain View, CA 94043"
0,"$2,495 - 2,795",1 Bed,"30 Gladys Ct, Mountain View, CA 94043"
0,"$2,345 - 2,425",1 Bed,"1855-1885 Ednamary Way, Mountain View, CA 94040"
0,"$3,265 - 3,880",1-2 Beds,"881-881 E El Camino Real, Mountain View, CA 94040"
0,"$2,100 - 2,895",1-2 Beds,"2290 California St, Mountain View, CA 94040"
0,"$3,588 - 4,546",2-3 Beds,"4230 Terman Dr, Palo Alto, CA 94306"
0,"$2,995 - 4,595",2-3 Beds,"443 Ventura Ave, Palo Alto, CA 94306"
0,"$2,750 - 2,850",1 Bed,"535 Arastradero Rd, Palo Alto, CA 94306"
0,"$2,140 - 3,000",1-2 Beds,"1081 W Olive Ave, Sunnyvale, CA 94086"
0,"$3,801 - 5,750",1-2 Beds,"455 W Evelyn Ave, Mountain View, CA 94041"
0,"$4,063 - 5,977",1-2 Beds,"100 Moffett Blvd, Mountain View, CA 94043"
0,"$3,873",1-3 Beds,"600 Rainbow Dr, Mountain View, CA 94041"
