price,rooms,baths,square_feet,address
"$549,000",4 beds,4 beds,"1,628","526 S Clinton Ave, Dallas, TX 75208"
"$1,199,900",4 beds,4 beds,"7,710","7306 La Vista Dr, Dallas, TX 75214"
"$559,000",3 beds,3 beds,"3,428","812 N Winnetka Ave, Dallas, TX 75208"
"$950,000",5 beds,5 beds,"7,100","10914 Nevis Ln, Dallas, TX 75218"
"$1,200,000",6 beds,6 beds,"1,411","4919 Holly Tree Dr, Dallas, TX 75287"
"$545,000",2 beds,2 beds,"7,405","2606 Kimsey Dr #103, Dallas, TX 75235"
"$570,000",2 beds,2 beds,"4,416","2606 Kimsey Dr #101, Dallas, TX 75235"
"$229,900",3 beds,3 beds,"7,667","3624 Ruskin St, Dallas, TX 75215"
"$750,000",13 beds,13 beds,"4,515","9564 Gonzales Dr, Dallas, TX 75227"
"$747,000",3 beds,3 beds,0.25,"3603 Highpoint Dr, Rockwall, TX 75087"
"$3,500,000",2 beds,2 beds,"1,626","1423 N Caroll Building 4 Ave, Dallas, TX 75204"
"$614,000",2 beds,2 beds,"1,626","4718 Pacer Ct, Dallas, TX 75204"
"$295,000",4 beds,4 beds,"1,057","12526 Fireglow Walk, Dallas, TX 75243"
"$1,199,000",3 beds,3 beds,"3,746","4310 Throckmorton St, Dallas, TX 75219"
"$9,995,000",6 beds,6 beds,"6,245","4222 Cochran Chapel Rd, Dallas, TX 75209"
"$335,000",3 beds,3 beds,"3,311","2246 Harding St, Dallas, TX 75215"
"$265,000",2 beds,2 beds,"2,990","17490 Meandering Way #1304, Dallas, TX 75252"
"$429,000",3 beds,3 beds,"6,011","332 Avenue E, Dallas, TX 75203"
"$424,900",3 beds,3 beds,"10,400","10023 Brockbank Dr, Dallas, TX 75229"
"$4,250,000",5 beds,5 beds,0.69,"3629 Shenandoah St, Highland Park, TX 75205"
"$299,900",2 beds,2 beds,"1,873","2727 Shelby Ave Unit L, Dallas, TX 75219"
"$260,000",3 beds,3 beds,"1,398","1512 Gillette St, Dallas, TX 75217"
"$2,988,000",4 beds,4 beds,"2,171","3841 Mockingbird Ln, Highland Park, TX 75205"
"$349,999",3 beds,3 beds,673.95,"8605 Graywood Dr, Dallas, TX 75243"
"$2,199,000",4 beds,4 beds,"3,076","4058 Davila Dr, Dallas, TX 75220"
"$2,395,000",4 beds,4 beds,"2,875","6517 Sondra Dr, Dallas, TX 75214"
"$489,500",2 beds,2 beds,"9,053","1142 Elmhurst Pl, Dallas, TX 75224"
"$144,000",1 bed,1 bed,2.32,"4652 Matilda St Unit G, Dallas, TX 75206"
"$635,000",3 beds,3 beds,"1,565","10537 Coleridge St, Dallas, TX 75218"
"$1,800,000",4 beds,4 beds,"6,273","3509 Northwest Pkwy, University Park, TX 75225"
"$400,000",2 beds,2 beds,877,"6723 Webster St, Dallas, TX 75209"
"$849,900",2 beds,2 beds,"1,746","2828 Hood St #602, Dallas, TX 75219"
"$595,900",4 beds,4 beds,"4,443","3610 Vilbig Rd, Dallas, TX 75212"
"$1,199,000",3 beds,3 beds,"1,430","7229 Midbury Dr, Dallas, TX 75230"
"$369,000",2 beds,2 beds,"7,492","322 Beckleywood Blvd, Dallas, TX 75224"
"$1,359,000",4 beds,4 beds,"5,749","14546 Overview Dr, Dallas, TX 75254"
"$1,495,000",3 beds,3 beds,"9,017","4323 Holland Ave, Dallas, TX 75219"
"$1,495,000",3 beds,3 beds,962,"4321 Holland Ave, Dallas, TX 75219"
"$679,000",2 beds,2 beds,"1,336","4528 Glenwick Ln, Dallas, TX 75205"
"$322,500",2 beds,2 beds,"7,449","10201 Regal Oaks Dr #204, Dallas, TX 75230"
"$350,000",3 beds,3 beds,"1,431","3207 Renaissance Dr, Dallas, TX 75287"
"$875,000",2 beds,2 beds,"4,051","6701 Del Norte Ln, Dallas, TX 75225"
"$410,000",4 beds,4 beds,"2,735","1906 Faulkner Dr, Rowlett, TX 75088"
"$1,050,000",3 beds,3 beds,"9,627","8641 Redondo Dr, Dallas, TX 75218"
"$399,900",3 beds,3 beds,"2,560","7440 E Northwest Hwy #117, Dallas, TX 75231"
"$205,000",3 beds,3 beds,0.28,"5742 Marina Dr, Garland, TX 75043"
"$3,185,000",5 beds,5 beds,"2,258","6243 La Vista Dr, Dallas, TX 75214"
"$565,000",5 beds,5 beds,"7,797","5825 Macgregor Dr, Garland, TX 75043"
"$460,000",3 beds,3 beds,"1,525","3083 Ponder Dr, Dallas, TX 75229"
"$270,000",3 beds,3 beds,4.54,"7653 Bearden Ln, Dallas, TX 75227"
"$292,000",3 beds,3 beds,"1,508","5626 Preston Oaks Rd Unit 30C, Dallas, TX 75254"
"$290,000",4 beds,4 beds,"4,356","649 Hoke Smith Dr, Dallas, TX 75224"
"$275,000",3 beds,3 beds,"7,357","1853 Greendale Dr, Dallas, TX 75217"
"$369,900",2 beds,2 beds,0.58,"1515 Holly Ave, Dallas, TX 75204"
"$169,900",3 beds,3 beds,"2,776","9570 Crestshire Dr, Dallas, TX 75227"
"$2,999,000",3 beds,3 beds,"7,318","3130 N Harwood St #1706, Dallas, TX 75201"
"$275,000",2 beds,2 beds,"2,254","3500 Routh St #1, Dallas, TX 75219"
"$365,000",3 beds,3 beds,0.23,"2416 Silverthorne Dr, Dallas, TX 75287"
"$199,000",2 beds,2 beds,"1,456","11817 Rupley Ln, Dallas, TX 75218"
