price,rooms,baths,square_feet,address
"$789,000",4 beds,4 beds,"2,590","4261 E Encanto St, Mesa, AZ 85205"
"$1,250,000",3 beds,3 beds,0.34,"4330 S Neutron --, Mesa, AZ 85212"
"$435,000",4 beds,4 beds,"3,392","531 S Lesueur --, Mesa, AZ 85204"
"$699,000",5 beds,5 beds,"9,838","4339 S Synapse Dr, Mesa, AZ 85212"
"$299,000",2 beds,2 beds,"1,754","5232 E Dodge St, Mesa, AZ 85205"
"$89,900",2 beds,2 beds,"9,000","2701 E Allred Ave #160, Mesa, AZ 85204"
"$289,500",3 beds,3 beds,"3,465","225 N Standage St #117, Mesa, AZ 85201"
"$450,000",3 beds,3 beds,"7,429","5938 E Nance St, Mesa, AZ 85215"
"$360,000",4 beds,4 beds,"1,325","708 S 93rd Pl, Mesa, AZ 85208"
"$115,000",3 beds,3 beds,"7,520","2121 N Center St #51, Mesa, AZ 85201"
"$525,000",4 beds,4 beds,896,"9559 E Irwin Ave, Mesa, AZ 85209"
"$839,000",5 beds,5 beds,"1,608","7555 E Pearl Cir, Mesa, AZ 85207"
"$380,000",4 beds,4 beds,"1,747","565 N 95th Cir, Mesa, AZ 85207"
"$729,000",4 beds,4 beds,"1,405","10707 E Ensenada St, Mesa, AZ 85207"
"$270,000",2 beds,2 beds,"3,702","600 S Dobson Rd #146, Mesa, AZ 85202"
"$450,000",5 beds,5 beds,"1,200","1253 N Raven --, Mesa, AZ 85207"
"$549,000",4 beds,4 beds,"8,359","1020 W Indigo St, Mesa, AZ 85201"
"$229,000",1 bed,1 bed,"1,456","7750 E Broadway Rd #280, Mesa, AZ 85208"
"$650,000",4 beds,4 beds,"2,350","10927 E Cholla Rd, Mesa, AZ 85207"
"$25,000",2 beds,2 beds,0.24,"2460 E Main St Unit B7, Mesa, AZ 85213"
"$685,000",4 beds,4 beds,"2,732","4454 S Octagon --, Mesa, AZ 85212"
"$385,000",2 beds,2 beds,0.33,"10960 E Monte Ave #258, Mesa, AZ 85209"
"$59,000",2 beds,2 beds,"1,456","10220 E Apache Trail -- #215, Apache Junction, AZ 85120"
"$52,000",2 beds,2 beds,"9,243","9302 E Broadway Rd #54, Mesa, AZ 85208"
"$549,999",4 beds,4 beds,"2,513","11314 E Stearn Ave, Mesa, AZ 85212"
"$295,000",2 beds,2 beds,0.24,"1666 S 77th St, Mesa, AZ 85209"
"$470,000",2 beds,2 beds,902,"462 S Racine --, Mesa, AZ 85206"
"$319,000",2 beds,2 beds,889,"5841 E Boston St, Mesa, AZ 85205"
"$500,000",4 beds,4 beds,"2,189","7263 E Jasmine St, Mesa, AZ 85207"
"$535,000",2 beds,2 beds,"9,196","6202 E Mckellips Rd #83, Mesa, AZ 85215"
"$500,000",3 beds,3 beds,"1,575","1442 N Sierra Hts, Mesa, AZ 85207"
"$360,000",3 beds,3 beds,"4,500","1554 W 7th Ave, Mesa, AZ 85202"
"$279,000",2 beds,2 beds,687,"930 S Dobson Rd #48, Mesa, AZ 85202"
"$540,000",3 beds,3 beds,"2,004","2478 Leisure World --, Mesa, AZ 85206"
"$1,182,303",4 beds,4 beds,"2,381","5656 E Star Valley St, Mesa, AZ 85215"
"$626,995",3 beds,3 beds,"7,700","10065 E Thunderbolt Ave, Mesa, AZ 85212"
"$997,700",12 beds,12 beds,720,"4423 E Mclellan Rd #110, Mesa, AZ 85205"
"$369,000",2 beds,2 beds,"2,282","6535 E Superstition Springs Blvd #224, Mesa, AZ 85206"
"$520,000",3 beds,3 beds,"6,342","2845 S Benton Cir, Mesa, AZ 85212"
"$279,500",3 beds,3 beds,"1,375","650 N Hawes Rd #2737, Mesa, AZ 85207"
"$789,000",4 beds,4 beds,"2,590","4261 E Encanto St, Mesa, AZ 85205"
"$1,250,000",3 beds,3 beds,0.34,"4330 S Neutron --, Mesa, AZ 85212"
"$435,000",4 beds,4 beds,"3,392","531 S Lesueur --, Mesa, AZ 85204"
"$699,000",5 beds,5 beds,"9,838","4339 S Synapse Dr, Mesa, AZ 85212"
"$299,000",2 beds,2 beds,"1,754","5232 E Dodge St, Mesa, AZ 85205"
"$89,900",2 beds,2 beds,"9,000","2701 E Allred Ave #160, Mesa, AZ 85204"
"$289,500",3 beds,3 beds,"3,465","225 N Standage St #117, Mesa, AZ 85201"
"$450,000",3 beds,3 beds,"7,429","5938 E Nance St, Mesa, AZ 85215"
"$360,000",4 beds,4 beds,"1,325","708 S 93rd Pl, Mesa, AZ 85208"
"$115,000",3 beds,3 beds,"7,520","2121 N Center St #51, Mesa, AZ 85201"
"$525,000",4 beds,4 beds,896,"9559 E Irwin Ave, Mesa, AZ 85209"
"$2,299,900",5 beds,5 beds,"4,722","3850 E Huber St #2, Mesa, AZ 85205"
"$525,000",4 beds,4 beds,0.61,"11453 E Petra Ave, Mesa, AZ 85212"
"$634,900",4 beds,4 beds,"2,863","1450 E Ivyglen St, Mesa, AZ 85203"
"$124,999",1 bed,1 bed,"7,692","111 S Greenfield Rd #465, Mesa, AZ 85206"
"$599,000",3 beds,3 beds,"2,125","2838 S Pennington Dr, Mesa, AZ 85202"
"$424,900",3 beds,3 beds,0.25,"719 W Pampa Ave, Mesa, AZ 85210"
"$244,999",1 bed,1 bed,433,"7750 E Broadway Rd #801, Mesa, AZ 85208"
"$720,000",4 beds,4 beds,"2,007","6958 E Mirabel Ave, Mesa, AZ 85209"
"$500,000",3 beds,3 beds,"1,877","11035 E Topaz Ave, Mesa, AZ 85212"
"$415,000",3 beds,3 beds,"8,677","5106 E Diamond Ave, Mesa, AZ 85206"
"$175,000",3 beds,3 beds,"1,189","301 S Signal Butte Rd #824, Apache Junction, AZ 85120"
"$723,000",4 beds,4 beds,"7,157","10725 E Kinetic Dr, Mesa, AZ 85212"
"$160,000",2 beds,2 beds,694,"8500 E Southern Ave #63, Mesa, AZ 85209"
"$525,000",3 beds,3 beds,"2,126","3958 N Ranier --, Mesa, AZ 85215"
"$270,000",2 beds,2 beds,"3,136","533 W Guadalupe Rd #1117, Mesa, AZ 85210"
"$79,900",2 beds,2 beds,"7,327","8700 E University Dr #932, Mesa, AZ 85207"
"$364,500",3 beds,3 beds,"1,792","1500 N Sunview Pkwy #1, Gilbert, AZ 85234"
"$390,000",3 beds,3 beds,"8,326","7006 E Jensen St #86, Mesa, AZ 85207"
"$349,000",2 beds,2 beds,"1,552","1056 S 98th St, Mesa, AZ 85208"
"$499,000",4 beds,4 beds,"6,090","4963 E Adobe St, Mesa, AZ 85205"
"$745,000",4 beds,4 beds,"2,128","7354 E Sandia Cir, Mesa, AZ 85207"
"$519,999",4 beds,4 beds,"2,661","9509 E Pampa Ave, Mesa, AZ 85212"
"$85,000",2 beds,2 beds,"8,105","300 S Val Vista Rd #210, Mesa, AZ 85204"
"$669,000",4 beds,4 beds,"1,008","9654 E Rainbow Ave, Mesa, AZ 85212"
"$359,900",2 beds,2 beds,"1,717","3117 S Signal Butte Rd #548, Mesa, AZ 85212"
"$815,000",4 beds,4 beds,"7,932","9649 E Rainbow Ave, Mesa, AZ 85212"
"$939,000",5 beds,5 beds,"1,003","9634 E Rainbow Ave, Mesa, AZ 85212"
"$685,000",4 beds,4 beds,770,"9612 E Rainbow Ave, Mesa, AZ 85212"
"$779,000",5 beds,5 beds,"1,054","9648 E Rainbow Ave, Mesa, AZ 85212"
"$455,000",2 beds,2 beds,"2,513","6202 E Mckellips Rd #154, Mesa, AZ 85215"
"$349,000",2 beds,2 beds,"1,446","2174 E Minton Dr, Tempe, AZ 85282"
"$584,900",4 beds,4 beds,"8,188","2329 S Edgewater --, Mesa, AZ 85209"
"$575,000",4 beds,4 beds,"1,872","11041 E Tripoli Ave, Mesa, AZ 85212"
"$392,000",2 beds,2 beds,"6,713","6009 E Cicero St, Mesa, AZ 85205"
"$749,500",5 beds,5 beds,"1,874","10850 E Sorpresa Ave, Mesa, AZ 85212"
"$315,000",2 beds,2 beds,"7,022","1505 N Center St #211, Mesa, AZ 85201"
"$339,000",3 beds,3 beds,"2,757","7726 E Baseline Rd #249, Mesa, AZ 85209"
"$899,999",3 beds,3 beds,0.31,"1803 N Harper --, Mesa, AZ 85207"
"$285,000",3 beds,3 beds,"1,772","510 N Alma School Rd #144, Mesa, AZ 85201"
"$1,750,000",5 beds,5 beds,"8,231","2215 N Val Vista Dr, Mesa, AZ 85213"
"$1,470,000",5 beds,5 beds,"3,518","3549 N Jasper Mountain Cir, Mesa, AZ 85207"
"$359,900",2 beds,2 beds,0.78,"9532 E Baywood Ave, Mesa, AZ 85208"
"$400,000",3 beds,3 beds,"1,222","4784 E Laurel Ct, Gilbert, AZ 85234"
"$475,000",4 beds,4 beds,"2,416","2741 E Carol Ave, Mesa, AZ 85204"
"$575,000",3 beds,3 beds,"1,573","3427 E Covina St, Mesa, AZ 85213"
"$519,900",4 beds,4 beds,"2,735","2317 E Concorda Dr, Tempe, AZ 85282"
"$200,000",3 beds,3 beds,"1,619","437 E Germann Rd #146, San Tan Valley, AZ 85140"
"$575,000",4 beds,4 beds,"4,929","10611 E Obispo Ave, Mesa, AZ 85212"
"$949,900",5 beds,5 beds,"1,968","2107 E Inca St, Mesa, AZ 85213"
"$675,000",4 beds,4 beds,"9,183","7064 E Medina Ave, Mesa, AZ 85209"
"$1,696,900",4 beds,4 beds,"1,945","1231 S Miramar --, Mesa, AZ 85204"
"$525,000",3 beds,3 beds,"7,876","1303 W Pecos Ave, Mesa, AZ 85202"
"$515,000",3 beds,3 beds,"1,792","2953 E Covina St, Mesa, AZ 85213"
"$680,000",4 beds,4 beds,"2,320","5223 S Magnetic --, Mesa, AZ 85212"
"$480,000",3 beds,3 beds,"6,567","2323 S Gordon --, Mesa, AZ 85209"
"$495,000",4 beds,4 beds,"4,265","10351 E Jan Ave, Mesa, AZ 85209"
"$420,000",4 beds,4 beds,0.36,"532 W Emelita Ave, Mesa, AZ 85210"
"$475,000",4 beds,4 beds,"2,581","10159 E Calypso Ave, Mesa, AZ 85208"
"$316,900",2 beds,2 beds,"9,622","6060 E Billings St, Mesa, AZ 85205"
"$289,900",2 beds,2 beds,"4,400","1645 W Baseline Rd #2146, Mesa, AZ 85202"
"$390,000",3 beds,3 beds,0.55,"4230 E Caballero Cir, Mesa, AZ 85205"
"$337,500",2 beds,2 beds,"1,618","10136 E Southern Ave #2090, Mesa, AZ 85209"
"$40,000",1 bed,1 bed,"7,192","11425 E University Dr #1, Apache Junction, AZ 85120"
"$430,000",3 beds,3 beds,"1,608","1601 N 74th Pl, Mesa, AZ 85207"
"$549,900",4 beds,4 beds,"8,952","11539 E Shanley Ave, Mesa, AZ 85212"
"$579,000",3 beds,3 beds,"2,751","1010 E 3rd Pl, Mesa, AZ 85203"
"$425,000",3 beds,3 beds,0.24,"544 N Alma School Rd #24, Mesa, AZ 85201"
"$320,000",2 beds,2 beds,"1,692","7820 E Baseline Rd #112, Mesa, AZ 85209"
"$799,900",3 beds,3 beds,"3,765","3913 N Recker Rd, Mesa, AZ 85215"
"$419,500",3 beds,3 beds,"2,170","13 W 10th Ave, Mesa, AZ 85210"
"$414,800",3 beds,3 beds,"8,004","2129 E Birchwood Ave, Mesa, AZ 85204"
"$59,900",2 beds,2 beds,"1,498","3104 E Broadway Rd #220, Mesa, AZ 85204"
"$59,900",2 beds,2 beds,"6,495","150 S Windsor St Unit C45, Mesa, AZ 85204"
"$349,000",2 beds,2 beds,"1,502","726 S Arrowwood Way, Mesa, AZ 85208"
"$30,000",2 beds,2 beds,"5,692","2701 E Allred Ave #48, Mesa, AZ 85204"
"$629,000",2 beds,2 beds,"1,051","11208 E Ocaso Ave, Mesa, AZ 85212"
"$32,900",1 bed,1 bed,"7,539","2929 E Main Street -- #679, Mesa, AZ 85213"
"$395,000",2 beds,2 beds,"1,190","7938 E Frito Dr, Mesa, AZ 85208"
"$329,000",2 beds,2 beds,572,"2064 S Farnsworth Dr #10, Mesa, AZ 85209"
"$109,000",1 bed,1 bed,"1,496","111 S Greenfield Rd #648, Mesa, AZ 85206"
"$60,000",2 beds,2 beds,"1,152","9421 E Main St #63, Mesa, AZ 85207"
"$315,000",2 beds,2 beds,21.19,"5720 E Covina Rd, Mesa, AZ 85205"
"$724,999",5 beds,5 beds,"1,400","2023 E Hermosa Vista Dr, Mesa, AZ 85213"
"$815,000",3 beds,3 beds,"7,056","1648 E Kramer St, Mesa, AZ 85203"
"$18,000",2 beds,2 beds,"2,543","549 E Mckellips Rd #77, Mesa, AZ 85203"
"$20,000",2 beds,2 beds,0.36,"549 E Mckellips Rd #42, Mesa, AZ 85203"
"$720,000",4 beds,4 beds,"2,989","8318 E Ingram St, Mesa, AZ 85207"
"$105,000",2 beds,2 beds,0.23,"9302 E Broadway Rd #55, Mesa, AZ 85208"
"$40,000",3 beds,3 beds,550,"549 E Mckellips Rd #67, Mesa, AZ 85203"
"$479,900",4 beds,4 beds,768,"11054 E Diamond Ave, Mesa, AZ 85208"
"$292,000",2 beds,2 beds,"2,383","715 S Extension Rd #14, Mesa, AZ 85210"
"$426,758",4 beds,4 beds,0.33,"1434 S Date St, Mesa, AZ 85210"
"$27,000",2 beds,2 beds,"1,440","549 E Mckellips Rd #45, Mesa, AZ 85203"
"$37,500",3 beds,3 beds,784,"530 S Alma School Rd #106, Mesa, AZ 85210"
"$995,000",— beds,— beds,"1,911","2223 W Dora St, Mesa, AZ 85201"
"$400,000",3 beds,3 beds,"6,600","1158 E Jarvis Ave, Mesa, AZ 85204"
"$425,000",3 beds,3 beds,"1,008","2522 E Irwin Cir, Mesa, AZ 85204"
"$470,000",3 beds,3 beds,643,"11551 E Kilarea Ave, Mesa, AZ 85209"
"$310,000",2 beds,2 beds,"1,455","2609 N Trevino Pl, Mesa, AZ 85215"
"$374,900",3 beds,3 beds,"7,732","180 Leisure World -- #180, Mesa, AZ 85206"
"$155,000",2 beds,2 beds,720,"8500 E Southern Ave #411, Mesa, AZ 85209"
"$57,900",2 beds,2 beds,910,"8700 E University Dr #2638, Mesa, AZ 85207"
"$239,900",2 beds,2 beds,—,"222 W Brown Rd #53, Mesa, AZ 85201"
"$137,000",2 beds,2 beds,"6,862","8500 E Southern Ave #372, Mesa, AZ 85209"
"$460,000",4 beds,4 beds,"1,300","854 S Cerise --, Mesa, AZ 85208"
"$465,000",2 beds,2 beds,"8,802","702 E Dana Ave, Mesa, AZ 85204"
"$475,000",3 beds,3 beds,"1,416","4865 E Halifax St, Mesa, AZ 85205"
"$524,900",4 beds,4 beds,"8,320","1838 S Rose Cir, Mesa, AZ 85204"
"$369,000",3 beds,3 beds,"1,832","10048 E Osage Ave, Mesa, AZ 85212"
"$299,995",2 beds,2 beds,"6,480","330 S 72nd Pl S, Mesa, AZ 85208"
"$2,499,000",5 beds,5 beds,"1,440","4208 N Via Cobre Cir, Mesa, AZ 85207"
"$719,000",4 beds,4 beds,"6,093","10545 E Hawk Ave, Mesa, AZ 85212"
"$550,000",3 beds,3 beds,"1,739","7431 E Mclellan Rd, Mesa, AZ 85207"
"$104,900",2 beds,2 beds,"2,430","3104 E Broadway Rd #317, Mesa, AZ 85204"
"$840,000",— beds,— beds,"1,586","517 S Hall --, Mesa, AZ 85204"
"$599,990",4 beds,4 beds,562,"11352 E Ursula Ave, Mesa, AZ 85212"
"$100,000",3 beds,3 beds,"1,152","120 N Val Vista Dr #117, Mesa, AZ 85213"
"$799,000",3 beds,3 beds,876,"9412 E Hillview Cir, Mesa, AZ 85207"
"$438,000",3 beds,3 beds,"1,118","1040 W Heather Dr, Mesa, AZ 85201"
"$375,000",2 beds,2 beds,"1,769","6535 E Superstition Springs Blvd #249, Mesa, AZ 85206"
"$459,990",4 beds,4 beds,"2,051","2101 W Shelly Ave, Apache Junction, AZ 85120"
"$1,595,000",4 beds,4 beds,"4,760","3854 E Fargo St, Mesa, AZ 85205"
"$530,990",4 beds,4 beds,"3,899","6058 S Calderon --, Mesa, AZ 85212"
"$624,990",4 beds,4 beds,0.34,"11518 E Utah Ave, Mesa, AZ 85212"
"$379,000",2 beds,2 beds,"1,797","4725 E Brown Rd #73, Mesa, AZ 85205"
"$450,000",4 beds,4 beds,"6,000","9855 E Flower Ave, Mesa, AZ 85208"
"$580,000",4 beds,4 beds,"2,800","1920 S Los Altos --, Mesa, AZ 85202"
"$35,000",1 bed,1 bed,"7,200","9736 E Main St #73, Mesa, AZ 85207"
"$335,000",2 beds,2 beds,"1,227","2912 E Isabella Ave, Mesa, AZ 85204"
"$799,999",5 beds,5 beds,"4,396","454 E Hale St, Mesa, AZ 85203"
"$463,980",3 beds,3 beds,"2,000","9853 E Tamery Ave, Mesa, AZ 85212"
"$259,000",2 beds,2 beds,"3,960","650 N Hawes Rd #3406, Mesa, AZ 85207"
